fire,full_text,media_link,place,created_at
Kincade,"Fires don’t discriminate between rich and poor, but the process of recovering from them offers a look at California’s vast income inequalities. https://t.co/P6EipGKsv3 #EnvironmentalJustice @thomasfullerNYT @julieturkewitz @jdelreal #KincadeFire #EasyFire #GettyFire, https://t.co/qEvefSj1W7",https://twitter.com/DellaSeattle/status/1189628681800433664/photo/1,,2019-10-30 19:42:34
Saddleridge,"@LACoFireAirOps Beautiful job everyone, Thank You all and all ground crews SO MUCH for all your hard work this fire season.  I’m in #Sylmar #SaddleridgeFire area. Family is in #simivalleyFire area just East of #EasyFire. Thank Quebec SuperTanker crews for us as well! ❤️ God Bless",,,2019-10-30 19:42:53
Kincade,"Winemakers have been telling me for years -- including in the last week, during the #KincadeFire -- that they've seen grape vines work as fire breaks. So I decided to ask some scientists and firefighters whether it's really true.

Here's what I learned.

https://t.co/qa9d6ehgEJ",,,2019-10-30 19:42:55
Kincade,"With these and other #fire #maps, give them a minute to load and do not view them out of casual interest as you may further slow the load time for those checking out of critical necessity, thanks!❤️ #EasyFire #KincadeFire #GettyFire #HillFire #ThiefFire #CaliforniaFire #CALFIRE https://t.co/PsTpWv5Xoa",,,2019-10-30 19:43:21
Kincade,"Anyone know who ""CHARLIE 2"" is on the AIR ATTACK?  Listening to him on broadcastify.  https://t.co/lVF2qvB8sL 
He is just awesome to listen to!  Have listened to him last year during Sol Cal fires too.  
#KincadeFire",,,2019-10-30 19:43:38
Kincade,"So, so honored that my editors at CNN asked me to write an essay about my family's experiences evacuating from the #KincadeFire. I hope all of y'all can relate to at least some of it. #Healdsburg #community #freelancing

https://t.co/ugYKWXCwMg",,"Belmont, CA",2019-10-30 19:43:45
Kincade,Thank goodness!! Good news!! #KincadeFire https://t.co/ay5Sqy75f6,,"California, USA",2019-10-30 19:44:45
Kincade,Disruptions from the #KincadeFire and PG&amp;E power cutoffs have boosted the need for blood in the North Bay region. Learn how you can donate. https://t.co/D3Bu2r6yGQ,,,2019-10-30 19:44:59
Kincade,"The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality:

1) Track @AIRNow for the latest as winds change.

2) Use this guide for individuals &amp; families: https://t.co/2RHer1rCaj

#KincadeFire #GettyFire #EasyFire #wildfire #CAwx",,,2019-10-30 19:45:05
Kincade,"People of Twitter: It is unnecessary &amp; unproductive to RT anything that is 2, 3, 4, 5 hours old. If it's older than an hour old - It's OLD news.
#EasyFire #HillFire #GettyFire #KincadeFire #TickFire",,,2019-10-30 19:45:40
Kincade,"THREAD - #KincadeFire update

A civilian pickup just drove by &amp; pulled into my neighbor's house down the street. It concerned me but then the way they pulled in it was obvious they were going to that specific house. Not like they were cruising the neighborhood &amp; chose at random.",,,2019-10-30 19:46:19
Kincade,Inmate firefighters doing a lot of the hard work fighting the #KincadeFire. All of us in Sonoma County are grateful to them. https://t.co/kXP0LI0lR8,https://twitter.com/PattySomlo/status/1189629716665229312/photo/1,,2019-10-30 19:46:41
Kincade,Global supper tanker 944 back over the #KincadeFire #SonomaStrong #LakeCounty #CALFIRELNU #wildfire2019 #CaliforniaWildfire #firefighter,,,2019-10-30 19:47:10
Kincade,"For those of you with homes in areas impacted by the #California #KincadeFire, here's an interactive map of incidents and evacuation zones, courtesy 
@Esri. Stay safe and please retweet!

https://t.co/MtJNTVTt8B https://t.co/Ei3xicvOGG",https://twitter.com/kineticbridge/status/1189629887415570432/photo/1,,2019-10-30 19:47:22
Kincade,"I had no idea why ""Come on Get Happy"" was in my head. Then I recalled the Partridge Family's manager's name, Reuben Kincaid. #KincadeFire  https://t.co/cElLq3714V",,,2019-10-30 19:47:48
Kincade,Thank you firefighters in the #KincadeFire.,,,2019-10-30 19:48:01
Kincade,"Great essay: ""No matter how many times you've covered disasters as a journalist in the past, you don't really know what you'll grab when you think your own house is about to burn down."" #freelance #KincadeFire https://t.co/PW5CIG0Vfc",,,2019-10-30 19:49:07
Kincade,#franzvalleyschoolroad blocked by the National Guard a little bit ago in #Calistoga #KincadeFire,,,2019-10-30 19:52:11
Kincade,"#KincadeFire evacuees: if you find yourself in Solano county and would like a free professional wash and blow dry, dm me. Just trying to help where I can.",,,2019-10-30 19:52:17
Kincade,Not the news you probably wanted to see for Halloween plans. Let’s hope fire activity remains limited around the #KincadeFire as strong offshore wind eases and sends more smoke south into the Bay Area. https://t.co/eKSexbSz7M,,,2019-10-30 19:52:18
Kincade,Photos from NASA's @AstroDrewMorgan show how the #KincadeFire smoke plume has blanketed the Bay Area. https://t.co/ljdxjy9LPx,,,2019-10-30 19:52:19
Kincade,"🔴🇺🇸Pt2 #Breaking Thanks to ALL #FireFighters #LawEnforcement #FirstResponders #Volunteers @DonaldTrump Sir, Please save tax players #Money💵&amp; look into
#SuspiciousCriminalAct #Arson in #CaliforniaFire🔥#GettyFire #HillFire #EasyFire #TickFire #KincadeFire Folks PLEASE #RT #Share https://t.co/lRBSWLqEEw",https://twitter.com/LoveLindaWang/status/1189631478864343040/photo/1,,2019-10-30 19:53:41
Kincade,"Episcopal Relief &amp; Development is supporting @norcalepiscopal and coordinating with the Diocese of California as they provide emergency response to those impacted by wildfires.
We continue to pray for everyone affected.🙏
#KincadeFire #CaliforniaWildfires

https://t.co/FBPD60v4kt",,,2019-10-30 19:54:07
Kincade,"@SantiagoMejia Fifth &amp; Mission podcast | Reporter @lizziejohnsonnn talks about shadowing two firefighters as they inspect the damage inflicted by the #KincadeFire and encounter a homeowner who defied the evacuation order — a dangerous move.

Listen here: https://t.co/xxjMiCo048",,,2019-10-30 19:55:38
Kincade,"Our hearts go out to all impacted by the #KincadeFire. Over the last few days, @raleys has donated three truckloads of water, food and essentials to the @refb &amp; Relief Efforts.
Today, #SantaRosa &amp; #Windsor Store Team Leaders were on site and joined by Governor @GavinNewsom. https://t.co/qXVqXziKbX",https://twitter.com/raleys/status/1189632268467261440/photo/1,,2019-10-30 19:56:49
Kincade,"Pictures and videos of the fire devastation in (Sonoma Co) North Bay... CA 
Kincade Fire visual essay: Photos from inside Sonoma County fire lines — 
#KincadeFire  https://t.co/oUNnxy20YJ",,,2019-10-30 19:57:48
Kincade,"THREAD. This morning, I received this vm from @PGE4Me regarding the ongoing preemptive public safety power shutdowns #PSPS in the midst of the #KincadeFire:

""[...] we realize that you have been without power for an extended period and we apologize for any inconvenience.""",,,2019-10-30 19:58:38
Kincade,"Responding to the #KincadeFire, @EastsideFire is among dozens of fire agencies from Washington State offering assistance during the devastating #CaliforniaWildfires.

Thanks to all of the firefighters working to help communities in need. https://t.co/rvqMgJR651",,,2019-10-30 19:59:26
Kincade,Extremely grateful for all of these officers who have devoted their time to assisting with the #KincadeFire. https://t.co/DJcQzFWXyu,,,2019-10-30 19:59:27
Kincade,"#Beautawful A long-exposure photograph shows a tree burning during the #KincadeFire off Highway 128, east of Healdsburg, #California, on October 29, 2019.
Picture: Philip Pacheco / AFP / Getty https://t.co/qvnqI9qkDQ",https://twitter.com/BinBetween/status/1189632966420504577/photo/1,,2019-10-30 19:59:36
Kincade,"Reviewing some of the GIS products produced for the #KincadeFire

I am absolutely impressed with the level of detail and turn-around time by the GIS teams working for @CAL_FIRE",,,2019-10-30 19:59:43
Kincade,"Marin Humane needs your donations to help out displaced animals from the #KincadeFire! 
https://t.co/rFX0nHipVk",,,2019-10-30 20:00:08
Kincade,"Farmworkers harvesting Sonoma County grapes are among those facing health risks from the #KincadeFire, @CalHealthline reports. While people in affected areas should stay indoors &amp; limit exertion when possible, farmworkers often can't take such precautions. https://t.co/91iYVZNtby",,,2019-10-30 20:00:14
Kincade,"Thank you @ElCerritoPD for responding to Sonoma County to assist.  My family and I are in day # 4 of being evacuated from our neighborhood.

#KincadeFire 
#SonomaCountyStrong https://t.co/41YHoFiAe8",,,2019-10-30 20:00:20
Kincade,"#Marin Emergency Food Pop-up Updates: All 3 pop-ups will close at 2:00PM today, 10-30-19. Supplies are running low at 50 Canal St. Please consider visiting these others : Marin City Health &amp; Wellness Ctr, 630 Drake Ave, in Novato, 115 San Pablo Ave 
#KincadeFire #PGEPowerShutDown https://t.co/L2DGajJvje",https://twitter.com/SFMFoodBank/status/1189633172323082244/photo/1,,2019-10-30 20:00:25
Kincade,"Meet Gabriel. 2 yrs ago, after he was evacuated from the #SantaRosa #TubbsFire, he received a blanket from @TzuChiUSA. “I kept it. You guys are great!,” he said when he saw our volunteers delivering blankets again now after the #KincadeFire. #MakeAnImpact: https://t.co/ahEBKb6zbi https://t.co/IQwGIa4f4T",https://twitter.com/TzuChiUSA/status/1189633245429878786/photo/1,,2019-10-30 20:00:42
Kincade,"Meet Gabriel. 2 yrs ago, after he was evacuated from the #SantaRosa #TubbsFire, he received a blanket from @TzuChiUSA. “I kept it. You guys are great!,” he said when he saw our volunteers delivering blankets again now after the #KincadeFire. #MakeAnImpact: https://t.co/XbBPT44Z95 https://t.co/mfqTralwAx",https://twitter.com/TzuChiNY/status/1189633247669563393/photo/1,,2019-10-30 20:00:43
Kincade,"Kincade Fire evacuees crowd strip malls, fairgrounds, campgrounds https://t.co/stP7U87cQM #KincadeFire https://t.co/9bgXZQFfQ2",https://twitter.com/EmergencyMgtMag/status/1189633326358974464/photo/1,,2019-10-30 20:01:01
Kincade,Winds are rapidly decreasing in our hills this afternoon. Red Flag Warning will expire at 4pm today. #KincadeFire https://t.co/ywZQoRao2F,https://twitter.com/DrewTumaABC7/status/1189633596010582017/video/1,,2019-10-30 20:02:06
Kincade,"#KincadeFire 
#CaliforniaWildfires 

I can't say it enough. God bless the brave #firefighters 👩‍🚒👨‍🚒 https://t.co/XTMEo9p0nr",,,2019-10-30 20:03:05
Kincade,"@Debi129 Have not heard that, sends shiver down my back. We know without confirmation it was a tRump nut job who thought he would kill people &amp; destroy something trumpty-dumpty doesn't like! #KincadeFire #CaliforniaFires @donlemon @CNN",,,2019-10-30 20:03:08
Kincade,"@CALFIRELNU Many thanks to all the incredible Fire stations, national guards, &amp;  law enforcers fighting the #KincadeFire. Just know that we would like to thank each one of you personally if we could because each one of you made a difference. Be safe! 👨‍🚒👩‍🚒👮‍♂️👮‍♀️",,,2019-10-30 20:04:00
Kincade,Me and the boys helping nature take its course at the Reagan Library. #KincadeFire #ReaganLibrary https://t.co/VUBdljnlT9,https://twitter.com/max_stir_fry/status/1189634122366496768/photo/1,,2019-10-30 20:04:11
Kincade,"Keeping those who have been affected by the fires in our hearts and minds.

Stay safe. Stay Strong.

Thank you to all the first responders for your commitment and bravery! 💜💚

#SonomaStrong #CaliforniaWildFires #KincadeFire https://t.co/rbEU5xFWVT",https://twitter.com/BPGtweet/status/1189634405423169536/photo/1,,2019-10-30 20:05:19
Kincade,".@CellarPass to Support #KincadeFire Animal Welfare Relief
https://t.co/6JLGTeZYXh",,,2019-10-30 20:06:42
Kincade,Our thoughts are with all of the fire fighters working hard on the #KincadeFire as well as all of the individuals and families impacted by this devastating fire! #FireFighters #California #WildFire https://t.co/4qUTOomp6h,,,2019-10-30 20:08:07
Kincade,Our air remains incredibly dry right now. Dew Points ~60° we call comfortable; most spots are in the teens/single digits. #KincadeFire https://t.co/oXVfpo8THr,https://twitter.com/DrewTumaABC7/status/1189635420457291778/photo/1,,2019-10-30 20:09:21
Kincade,"Significant drop in the number of hotspots compared to yesterday. With the #KincadeFire now at 30 percent contained, this is good news for North Bay residents. https://t.co/53kwY6kZqs https://t.co/WzpzxTc1nY",https://twitter.com/TVwebproducer/status/1189635784174907393/photo/1,,2019-10-30 20:10:47
Kincade,"Though it seems a given, as a neighboring county to the #KincadeFire in Sonoma we have an evacuee, her dog &amp; 2 kittens staying with us. She couldn't catch the mother &amp; left her behind. I'm biting my tongue 'cause the fire began Wed., she was evacuated Friday. Furious but silent.",,,2019-10-30 20:10:58
Kincade,"@meganrcassidy Coming from a #TubbsFire  victim who lost everything, and then had to evacuate from #KincadeFire...We are having to do some serious soul searching as to whether we can weather perennial re-traumatization. The prospect of losing 2 homes in 2 years and yet another evac is insane.",,,2019-10-30 20:14:03
Kincade,"Our thoughts are with all those that are affected by the California Wildfires. We pray for the speediest possible recovery from this disaster.   
FEMA: 800-621-3362 
#KincadeFire #GettyFire #WildFires #FireRestoration #ATIcares https://t.co/phsRVTPM7t",https://twitter.com/ATIrestoration/status/1189636750848610304/photo/1,,2019-10-30 20:14:38
Kincade,"#KincadeFire (Sonoma Co) - Still lots of retardant being put in, mostly on the east side of the fire where this camera is looking. Winds still favorable on this side. Have seen T83 T41 T101 T134 T912 &amp; T944 (@GlobalSuperTank) on radar recently. https://t.co/WYWsW2DUGE",https://twitter.com/CAFireScanner/status/1189636878372241408/photo/1,,2019-10-30 20:15:08
Kincade,"Two YCSO deputies, two uniforms. Both honored to be assisting with the #KincadeFire whether it be with the Sheriff's Office or the Army National Guard. https://t.co/x69DVAbdsa",https://twitter.com/YoloCoSheriff/status/1189636945837617152/photo/1,,2019-10-30 20:15:24
Kincade,Here is the current southern perimeter of the #KincadeFire for Wednesday October 30th. The fire line has moved into Foothill Regional Park and close to Shiloh Ranch Regional Park. @KPIXtv #bayarea https://t.co/YnRX5bBW6a,https://twitter.com/MaryKPIX/status/1189638006380081152/photo/1,,2019-10-30 20:19:37
